edge_id,source_canonical_stock_id,target_canonical_stock_id,source_ticker,target_ticker,relation_type,evidence_text,filing_form,filing_date,accepted_at,accession_number,primary_document,confidence,confidence_tier,source_weight,base_weight,snapshot_weight,valid_from,valid_to,directed,source_name,source_record_id,source_url,extraction_method,mapping_status,temporal_status,validation_status
40add762fbc2f9e743daa0c66f28fe98ab44c4a22b03eaf9cf1dbb68f179fb67,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"We have five reportable segments: Mid-Atlantic, Midwest, New York, ERCOT and Other Power Regions.Basis of Presentation On February 21, 2021, the board of directors of Exelon authorized management to pursue a plan to separate its competitive generation and customer-facing energy businesses, conducted through Constellation Energy Generation, LLC (“Constellation”, formerly Exelon Generation Company, LLC) and its subsidiaries, into an independent, publicly-traded company.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
a065a53b330ca3ab31e1d152a568e89fd50bd0c811a63b13c94c6506f4cae9b5,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,Our operating revenues include all sales to third parties and affiliated sales to Exelon's utility subsidiaries.,10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.92,high,0.95,0.874000,0.065211,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
52788f5429224561132c1e84566213d688bd15aa546f553f5d0e0c115348e19a,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,supplier,"The collection and reinvestment of DPP is recognized in Net cash provided by investing activities in the Consolidated Statements of Cash Flows.See Note 18 — Fair Value of Financial Assets and Liabilities and Note 21 — Variable Interest Entities for additional information.Other Purchases and Sales of Customer and Other Accounts Receivables We are required, under supplier tariffs in ISO-NE, MISO, NYISO, and PJM, to sell customer and other receivables to utility companies, which include Exelon's utility subsidiaries.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.95,high,0.95,0.902500,0.067338,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
65632d55eae68bf7fa2720899299ca36ff15cdef19f42ef6859e421ff10eec7f,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"In addition, if changes occur to the regulatory agreement with the PAPUC that currently allows amounts to be collected from PECO customers for decommissioning the former PECO units, the NRC minimum funding status of those plants could change at subsequent NRC filing dates.Impact of Separation from ExelonSatisfying a condition precedent, on December 16, 2021, the NYPSC authorized our separation from Exelon and accepted the terms of a Joint Proposal that became binding upon closing of the separation on February 1, 2022.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
8e62836426ce3d4e2c12092f8f7171627df203e74874b81db8bbdb6fa6800dae,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"Separation from Exelon On February 21, 2021, Exelon’s Board of Directors approved a plan to separate the competitive generation and customer-facing businesses of Constellation into a stand-alone publicly traded company (“the separation”).",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
cbfeaddb8665980b2a77d35e78ef8cfd5b6513dc31181b390b3287d8d0b49644,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,strategic_partner,"Exelon received approval from FERC on August 24, 2021, and the NRC on November 16, 2021.On December 16, 2021 the NYPSC authorized the separation and accepted the terms of a Joint Proposal dated November 23, 2021, by and between Exelon, Constellation, the Staff of the New York State Department of Public Service, the New York State Office of the Attorney General, the Alliance for a Green Economy, and LIPA.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,0,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
3e559d07ceaabc449b15a0ed036922156d4bba8520c6343440724d3b9791ce33,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"The Company NEOs participated in compensation programs designed to align their interests with the Company’s customers and other stakeholders.For both the CEO and NEOs, a significant portion of their compensation is tied to the achievement of short-term and long-term financial and operational goals and is paid in the form of Exelon equity with all components except for salary being “at-risk.”CEOAll NEOsBase Salary10.5 %Base Salary20.3 %Annual Incentive Plan (AIP)14.2 %Annual Incentive Plan (AIP)17.5 %Long-Term Incentive Plan (LTIP)75.3 %Long-Term Incentive Plan (LTIP)55.0 %Pay at Risk (AIP + LTIP)89.5 %Pay at Risk (AIP + LTIP) 72.5 %Executive Compensation Program Philosophy and ObjectivesThe goal of the executive compensation program is to retain and reward leaders who create long-term value by delivering on objectives that support strategic business objectives.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
1e1962b2f157d2ad85fd235a23f31f68689fbe5f895d7806e96e63bf351d7037,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"Primary compensation elements include fixed and variable components.Pay ElementFormShareholder AlignmentSalaryCasha) Fixed income at competitive, market-based levels attracts and retains top talent.Annual Incentive Plans(“AIP”)Cashb) Motivates executives to achieve key annual financial and operational goals that reflect commitment to superior operations and supporting our customers and communitiesLong-Term Incentive Plan(“LTIP”)Performance Shares (67% of LTIP)c) Drives executive focus on long-term goals supporting utility growth, financial results, and capital stewardshipd) Rewards relative achievement of financial goals and stock price compared to utility peers (“UTY”) over three-year periode) Aligns the interests of executives with stockholders by capping payouts if absolute TSR is negative for the prior 36-month periodRestricted Stock (33% of LTIP)f) Balances LTI portfolio providing executive with market competitive time-based award.2021 Base Salaries Base salaries for 2021 were determined by the Exelon Compensation Committee for Messrs.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
8bef0d5ec2a44540a9fab4fa20994179a3a1112a070768cca09fd3289731fe94,NASDAQ100:CEG,NASDAQ100:EXC,CEG,EXC,customer,"The plan design metric weightings include: •70% weighting on Adjusted EBITDA,•10% weighting on Fleetwide Capacity Factor as assessment of Nuclear operational performance, 178Table of Contents•10% weighting on Dispatch Match as assessment of Power operational performance, and•10% on Customer Satisfaction (which considers both Net Promoter Score, which measures C&I business customer loyalty, and Customer Satisfaction, which measures residential satisfaction from recent support experience).Long-term Incentive PlanThe long-term incentive plan is aligned with the Constellation business strategy, the 2021 and 2022 PShare programs will be based on a 100% Free Cash Flow before Growth metric with a CFO/Debt negative modifier.Stock Ownership To strengthen the alignment of executive interests with those of Exelon’s shareholders, officers of Constellation and its subsidiaries are required to own certain amounts of Exelon common stock five years following his or her employment or promotion to a new position (six-times base salary for Mr.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
198675cf9edd92449d1298cff98016c70792826eb34be33172e39183c8a2f9e0,NASDAQ100:DDOG,NASDAQ100:CSCO,DDOG,CSCO,customer,"We compete on the basis of a number of factors, including:•ability to provide unified, real-time observability of IT environments;•ability to operate in dynamic and elastic environments;•extensibility across the enterprise, including development, operations and business users;•propensity to enable collaboration between development, operations and business users;•ability to monitor any combination of public clouds, private clouds, on-premise and multi-cloud hybrids;•ability to provide advanced analytics and machine learning;•ease of deployment, implementation and use;•breadth of offering and key technology integrations;•performance, security, scalability and reliability;•quality of service and customer satisfaction;•total cost of ownership; and•brand recognition and reputation.Our unified platform combines functionality from numerous traditional product categories, and hence we compete in each of these categories with different vendors:•With respect to on-premise infrastructure monitoring, we compete with diversified technology companies and systems management vendors including IBM, Microsoft Corporation, and SolarWinds Corporation.•With respect to APM, we compete with Cisco Systems, Inc., New Relic, Inc. and Dynatrace Software Inc.•With respect to Log Management, we compete with Splunk Inc. and Elastic N.V.10•With respect to Cloud monitoring, we compete with native solutions from cloud providers such as Amazon Web Services, or AWS, Microsoft Azure, and Google Cloud Platform, or GCP.Additionally, we compete with home-grown and open-source technologies across the categories described above.",10-K,2022-02-25,2022-02-25T21:36:34.000Z,0001561550-22-000009,ddog-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:36:34.000Z,,1,SEC EDGAR,0001561550-22-000009,https://www.sec.gov/Archives/edgar/data/1561550/000156155022000009/ddog-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
d00cb8c4ca1eda6863e10d9e308eb86a7f486f749c56d2239db456542960c194,NASDAQ100:DDOG,NASDAQ100:MSFT,DDOG,MSFT,customer,"We compete on the basis of a number of factors, including:•ability to provide unified, real-time observability of IT environments;•ability to operate in dynamic and elastic environments;•extensibility across the enterprise, including development, operations and business users;•propensity to enable collaboration between development, operations and business users;•ability to monitor any combination of public clouds, private clouds, on-premise and multi-cloud hybrids;•ability to provide advanced analytics and machine learning;•ease of deployment, implementation and use;•breadth of offering and key technology integrations;•performance, security, scalability and reliability;•quality of service and customer satisfaction;•total cost of ownership; and•brand recognition and reputation.Our unified platform combines functionality from numerous traditional product categories, and hence we compete in each of these categories with different vendors:•With respect to on-premise infrastructure monitoring, we compete with diversified technology companies and systems management vendors including IBM, Microsoft Corporation, and SolarWinds Corporation.•With respect to APM, we compete with Cisco Systems, Inc., New Relic, Inc. and Dynatrace Software Inc.•With respect to Log Management, we compete with Splunk Inc. and Elastic N.V.10•With respect to Cloud monitoring, we compete with native solutions from cloud providers such as Amazon Web Services, or AWS, Microsoft Azure, and Google Cloud Platform, or GCP.Additionally, we compete with home-grown and open-source technologies across the categories described above.",10-K,2022-02-25,2022-02-25T21:36:34.000Z,0001561550-22-000009,ddog-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:36:34.000Z,,1,SEC EDGAR,0001561550-22-000009,https://www.sec.gov/Archives/edgar/data/1561550/000156155022000009/ddog-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
013109962d719dc2b2a8c7571983a23c12be72df09ed3a42ae74c2f8c687569b,NASDAQ100:EXC,NASDAQ100:CEG,EXC,CEG,supplier,"To the extent that any of these counterparties are affected by deterioration in their creditworthiness or the agreements are otherwise determined to be unenforceable, we could be held responsible for the obligations.We have issued indemnities to third parties regarding environmental or other matters in connection with purchases and sales of assets, including several of the Exelon utilities in connection with our absorption of their former generating assets.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
a12dc24ebac3dfff44ff2135437da0828366b3ab3067ca7d80592194d7f9420e,NASDAQ100:EXC,NASDAQ100:CEG,EXC,CEG,supplier,We will rely on Exelon to satisfy its performance and payment obligations under these agreements.,10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.96,high,0.95,0.912000,0.068046,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
8259b90e4b314afc6112929b6ca31e6ab838130475ff1ddea6ba8814ae5961ca,NASDAQ100:EXC,NASDAQ100:CEG,EXC,CEG,supplier,"202120202019 RNF fromexternalcustomers(a)IntersegmentRNFTotalRNFRNF fromexternalcustomers(a)IntersegmentRNFTotalRNFRNF fromexternalcustomers(a)IntersegmentRNFTotalRNFMid-Atlantic$2,247 $17 $2,264 $2,174 $30 $2,204 $2,637 $18 $2,655 Midwest2,717 — 2,717 2,902 — 2,902 2,994 (32)2,962 New York1,151 10 1,161 983 14 997 1,081 13 1,094 ERCOT(668)(157)(825)407 19 426 338 (30)308 Other Power Regions 984 (93)891 759 (94)665 694 (74)620 Total RNF for Reportable Segments$6,431 $(223)$6,208 $7,225 $(31)$7,194 $7,744 $(105)$7,639 Other(b)1,055 223 1,278 793 31 824 324 105 429 Total RNF$7,486 $— $7,486 $8,018 $— $8,018 $8,068 $— $8,068 __________ (a)Includes purchases and sales from/to third parties and affiliated sales to Exelon's utility subsidiaries.(b)Other represents activities not allocated to a region.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
e9d8396617da58414af3d65b429e50cb30f8641ce9f6268e1f2a455ee23d67fe,NASDAQ100:EXC,NASDAQ100:CEG,EXC,CEG,supplier,"Constellation adjusted (non-GAAP) operating earnings excludes certain costs, expenses, gains and losses and other specified items, including mark-to-market adjustments, rate relief payments, and other items as determined appropriate by Exelon management when evaluating the performance metrics.Commercial Adjusted Gross Margin is the total operating revenues less purchased power and fuel for the Commercial wholesale business and, for the Commercial retail services businesses, includes direct costs, and is net of any non-operating adjustments to either operating revenue or purchased power and fuel.Utility adjusted (non-GAAP) operating earnings is the aggregate utility adjusted (non-GAAP) operating earnings, including Exelon HoldCo adjusted (non-GAAP) operating earnings.Total ComEd Operating and Maintenance Expense excludes certain costs, expenses and other specified items as determined appropriate by Exelon management when evaluating the performance metrics.173Table of ContentsBSC Total Costs represents Exelon Business Service Company costs, excluding certain costs, expenses and other specified items as determined appropriate by Exelon management when evaluating the performance metrics.Due to the forward-looking nature of some forecasted non-GAAP measures, information to reconcile the forecasted adjusted (non-GAAP) measures to the most directly comparable GAAP measure may not be currently available; therefore, management is unable to reconcile these measures.The following table shows how the formula was applied and the actual amounts awarded.",10-K,2022-02-25,2022-02-25T19:23:03.000Z,0001868275-22-000020,ceg-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T19:23:03.000Z,,1,SEC EDGAR,0001868275-22-000020,https://www.sec.gov/Archives/edgar/data/1868275/000186827522000020/ceg-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
e7a44dae4527d5f4e67bc4868b5f728a4ff52931ad575b00c90f3fc277969903,NASDAQ100:FTNT,NASDAQ100:CRWD,FTNT,CRWD,customer,"The principal competitive factors in our markets include the following: •product security performance, throughput, features, effectiveness, interoperability and reliability;•addition and integration of new networking and security features and technological expertise;•compliance with industry standards and certifications;•price of products and services and total cost of ownership;•brand recognition;•customer service and support across varied and complex customer segments and use cases;•sales and distribution capabilities;•size and financial stability;•breadth of product line;•form factor of the solution; and•other competitive differentiators.Among others, our competitors include Barracuda Networks, Inc. (“Barracuda”), Check Point Software Technologies Ltd. (“Check Point”), Cisco Systems, Inc. (“Cisco”), CrowdStrike Holdings, Inc. (“CrowdStrike”), F5 Networks, Inc. (“F5 Networks”), Forcepoint LLC (“Forcepoint”), Imperva, Inc. (“Imperva”), Juniper Networks, Inc. (“Juniper”), Mandiant, Inc. (“Mandiant”), McAfee, LLC (“McAfee”), Palo Alto Networks, Inc. (“Palo Alto Networks”), Proofpoint, Inc. (“Proofpoint”), SonicWALL, Inc. (“SonicWALL”), Sophos Group Plc (“Sophos”), Trend Micro Incorporated (“Trend Micro”) and Zscaler, Inc. (“Zscaler”).10Table of ContentsWe believe we compete favorably based on our products’ security performance, throughput, reliability, breadth and ability to work together, our ability to add and integrate new networking and security features and our technological expertise.",10-K,2022-02-25,2022-02-25T21:15:15.000Z,0001262039-22-000008,ftnt-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:15:15.000Z,,1,SEC EDGAR,0001262039-22-000008,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
da322fa5dcd0ca7ef2c3691c7fe8a205a6a8e5de698372c029ccc71f4ea8eff8,NASDAQ100:FTNT,NASDAQ100:CSCO,FTNT,CSCO,customer,"The principal competitive factors in our markets include the following: •product security performance, throughput, features, effectiveness, interoperability and reliability;•addition and integration of new networking and security features and technological expertise;•compliance with industry standards and certifications;•price of products and services and total cost of ownership;•brand recognition;•customer service and support across varied and complex customer segments and use cases;•sales and distribution capabilities;•size and financial stability;•breadth of product line;•form factor of the solution; and•other competitive differentiators.Among others, our competitors include Barracuda Networks, Inc. (“Barracuda”), Check Point Software Technologies Ltd. (“Check Point”), Cisco Systems, Inc. (“Cisco”), CrowdStrike Holdings, Inc. (“CrowdStrike”), F5 Networks, Inc. (“F5 Networks”), Forcepoint LLC (“Forcepoint”), Imperva, Inc. (“Imperva”), Juniper Networks, Inc. (“Juniper”), Mandiant, Inc. (“Mandiant”), McAfee, LLC (“McAfee”), Palo Alto Networks, Inc. (“Palo Alto Networks”), Proofpoint, Inc. (“Proofpoint”), SonicWALL, Inc. (“SonicWALL”), Sophos Group Plc (“Sophos”), Trend Micro Incorporated (“Trend Micro”) and Zscaler, Inc. (“Zscaler”).10Table of ContentsWe believe we compete favorably based on our products’ security performance, throughput, reliability, breadth and ability to work together, our ability to add and integrate new networking and security features and our technological expertise.",10-K,2022-02-25,2022-02-25T21:15:15.000Z,0001262039-22-000008,ftnt-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:15:15.000Z,,1,SEC EDGAR,0001262039-22-000008,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
92aaab560d313af2c3c85f5c3a5b21bb1f67132e985f8f831bda894e925a5d3c,NASDAQ100:FTNT,NASDAQ100:MSFT,FTNT,MSFT,customer,"Customers may also access our products via the cloud through certain cloud providers such as Alibaba Cloud, Amazon Web Services, Google Cloud, IBM Cloud, Microsoft Azure and Oracle Cloud.",10-K,2022-02-25,2022-02-25T21:15:15.000Z,0001262039-22-000008,ftnt-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:15:15.000Z,,1,SEC EDGAR,0001262039-22-000008,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
c0504a5726e46c95705e7b21e2e39f3ce958c70c4c9e106216c6f5eb7c8b1e34,NASDAQ100:FTNT,NASDAQ100:PANW,FTNT,PANW,customer,"The principal competitive factors in our markets include the following: •product security performance, throughput, features, effectiveness, interoperability and reliability;•addition and integration of new networking and security features and technological expertise;•compliance with industry standards and certifications;•price of products and services and total cost of ownership;•brand recognition;•customer service and support across varied and complex customer segments and use cases;•sales and distribution capabilities;•size and financial stability;•breadth of product line;•form factor of the solution; and•other competitive differentiators.Among others, our competitors include Barracuda Networks, Inc. (“Barracuda”), Check Point Software Technologies Ltd. (“Check Point”), Cisco Systems, Inc. (“Cisco”), CrowdStrike Holdings, Inc. (“CrowdStrike”), F5 Networks, Inc. (“F5 Networks”), Forcepoint LLC (“Forcepoint”), Imperva, Inc. (“Imperva”), Juniper Networks, Inc. (“Juniper”), Mandiant, Inc. (“Mandiant”), McAfee, LLC (“McAfee”), Palo Alto Networks, Inc. (“Palo Alto Networks”), Proofpoint, Inc. (“Proofpoint”), SonicWALL, Inc. (“SonicWALL”), Sophos Group Plc (“Sophos”), Trend Micro Incorporated (“Trend Micro”) and Zscaler, Inc. (“Zscaler”).10Table of ContentsWe believe we compete favorably based on our products’ security performance, throughput, reliability, breadth and ability to work together, our ability to add and integrate new networking and security features and our technological expertise.",10-K,2022-02-25,2022-02-25T21:15:15.000Z,0001262039-22-000008,ftnt-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:15:15.000Z,,1,SEC EDGAR,0001262039-22-000008,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
2fd935032cac43b8893ed34adb756a8b290d3e7af6e8ad5eff591dd21ee53d9b,NASDAQ100:FTNT,NASDAQ100:ZS,FTNT,ZS,customer,"The principal competitive factors in our markets include the following: •product security performance, throughput, features, effectiveness, interoperability and reliability;•addition and integration of new networking and security features and technological expertise;•compliance with industry standards and certifications;•price of products and services and total cost of ownership;•brand recognition;•customer service and support across varied and complex customer segments and use cases;•sales and distribution capabilities;•size and financial stability;•breadth of product line;•form factor of the solution; and•other competitive differentiators.Among others, our competitors include Barracuda Networks, Inc. (“Barracuda”), Check Point Software Technologies Ltd. (“Check Point”), Cisco Systems, Inc. (“Cisco”), CrowdStrike Holdings, Inc. (“CrowdStrike”), F5 Networks, Inc. (“F5 Networks”), Forcepoint LLC (“Forcepoint”), Imperva, Inc. (“Imperva”), Juniper Networks, Inc. (“Juniper”), Mandiant, Inc. (“Mandiant”), McAfee, LLC (“McAfee”), Palo Alto Networks, Inc. (“Palo Alto Networks”), Proofpoint, Inc. (“Proofpoint”), SonicWALL, Inc. (“SonicWALL”), Sophos Group Plc (“Sophos”), Trend Micro Incorporated (“Trend Micro”) and Zscaler, Inc. (“Zscaler”).10Table of ContentsWe believe we compete favorably based on our products’ security performance, throughput, reliability, breadth and ability to work together, our ability to add and integrate new networking and security features and our technological expertise.",10-K,2022-02-25,2022-02-25T21:15:15.000Z,0001262039-22-000008,ftnt-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T21:15:15.000Z,,1,SEC EDGAR,0001262039-22-000008,https://www.sec.gov/Archives/edgar/data/1262039/000126203922000008/ftnt-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
731c0f3a24ced7753bca4bd2e56081cfe12e6b7bf22e0881d51fdc0f9ff4bbd5,NASDAQ100:MRNA,NASDAQ100:AZN,MRNA,AZN,strategic_partner,"Our localized VEGF-A program (AZD8601) is being developed by AstraZeneca pursuant to this alliance.Pursuant to our second strategic alliance with AstraZeneca, which was established in 2016, we agreed to collaborate to discover, develop and commercialize potential mRNA medicines in a range of cancers.",10-K,2022-02-25,2022-02-25T13:07:15.000Z,0001682852-22-000012,mrna-20211231.htm,0.82,medium,0.95,0.779000,0.058123,2022-02-25T13:07:15.000Z,,0,SEC EDGAR,0001682852-22-000012,https://www.sec.gov/Archives/edgar/data/1682852/000168285222000012/mrna-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
cc5722db0841d13c401e3acb4c7f0c05393e87d8065c4c8714ade97355768fc0,NASDAQ100:MRNA,NASDAQ100:AZN,MRNA,AZN,strategic_partner,"We and AstraZeneca have agreed to work together on an immune-oncology program focused on the intratumoral delivery of a potential mRNA medicine to make the IL-12 protein, and our IL-12 program (MEDI1191) is being developed in collaboration with AstraZeneca pursuant to this alliance.Merck (NYSE: MRK)—Strategic Alliances in Infectious Diseases and Cancer VaccinesWe have established a multi-faceted relationship with Merck Sharp & Dohme Corp. (Merck) that includes distinct strategic alliances directed to the research, development, and commercialization of mRNA medicines for the prevention and treatment of viral infections and for the treatment of cancer.",10-K,2022-02-25,2022-02-25T13:07:15.000Z,0001682852-22-000012,mrna-20211231.htm,0.82,medium,0.95,0.779000,0.058123,2022-02-25T13:07:15.000Z,,0,SEC EDGAR,0001682852-22-000012,https://www.sec.gov/Archives/edgar/data/1682852/000168285222000012/mrna-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,accepted
27578b962eef8b0a0bbad1496bca8bf2856b01190093037e3f2b46a8125fa772,NASDAQ100:MRNA,NASDAQ100:AZN,MRNA,AZN,customer,"Other than product sales, our revenue in 2021 and 2020 was derived from government-sponsored and private organizations including BARDA, DARPA and the Bill & Melinda Gates Foundation and from strategic alliances with AstraZeneca, Merck and Vertex to discover, develop, and commercialize potential mRNA medicines.100Table of ContentThe following table summarizes grant revenue for the periods presented (in millions):Years Ended December 31,202120202019BARDA$713 $522 $8 Other grant revenue22 7 4 Total grant revenue$735 $529 $12 The following table summarizes collaboration revenue for the periods presented (in millions):Years Ended December 31,202120202019Collaboration revenue:AstraZeneca$7 $33 $5 Merck23 26 37 Vertex26 15 6 Other5 — — Total collaboration revenue$61 $74 $48 As of December 31, 2021, we had signed supply agreements of approximately $20.6 billion for the future supply of our COVID-19 vaccine to be delivered in 2022 and 2023 and had deferred revenue of $6.7 billion associated with customer deposits received or billable under these agreements.",10-K,2022-02-25,2022-02-25T13:07:15.000Z,0001682852-22-000012,mrna-20211231.htm,0.60,low,0.95,0.570000,0.042529,2022-02-25T13:07:15.000Z,,1,SEC EDGAR,0001682852-22-000012,https://www.sec.gov/Archives/edgar/data/1682852/000168285222000012/mrna-20211231.htm,deterministic explicit-entity and relation-pattern extraction v2,unique_nasdaq100_match,public_at_sec_acceptance,candidate_review_required
